일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승하차인원,휴일여부
2019-12-20,0.8,0,1.7,2호선,잠실(송파구청),214778,1
2019-12-21,0.4,0,1.5,2호선,잠실(송파구청),199136,1
2019-12-22,5.1,0,1.1,2호선,잠실(송파구청),139035,0
2019-12-23,4.7,1.5,1.2,2호선,잠실(송파구청),203494,0
2019-12-24,2.5,0,1.1,2호선,잠실(송파구청),214410,0
2019-12-25,3.2,0,1.1,2호선,잠실(송파구청),183862,1
2019-12-26,3.2,0.5,2,2호선,잠실(송파구청),195222,0
2019-12-27,0.2,0,2,2호선,잠실(송파구청),199905,1
2019-12-28,2.4,0,1.3,2호선,잠실(송파구청),175578,1
2019-12-29,4.6,0.5,0.9,2호선,잠실(송파구청),127592,0
2019-12-30,3.7,0,2,2호선,잠실(송파구청),195111,0
2019-12-31,-6.1,0,2.9,2호선,잠실(송파구청),210014,1
2020-01-01,-1.5,0,1.4,2호선,잠실(송파구청),102224,1
2020-01-02,2.4,0,1.2,2호선,잠실(송파구청),175260,0
2020-01-03,2.1,0,1.3,2호선,잠실(송파구청),187827,1
2020-01-04,2.9,0,1.5,2호선,잠실(송파구청),159312,1
2020-01-05,2.9,0,0.9,2호선,잠실(송파구청),115465,0
2020-01-06,3.7,0,1.4,2호선,잠실(송파구청),168637,0
2020-01-07,6.8,47,1.3,2호선,잠실(송파구청),165633,0
2020-01-08,3.8,4,1.9,2호선,잠실(송파구청),177621,0
2020-01-09,0.8,0,2,2호선,잠실(송파구청),185804,0
2020-01-10,1.3,0,1.4,2호선,잠실(송파구청),189449,1
2020-01-11,1.4,0,1.5,2호선,잠실(송파구청),170788,1
2020-01-12,0.4,0,1.9,2호선,잠실(송파구청),123684,0
2020-01-13,-0.9,0,2.1,2호선,잠실(송파구청),175059,0
2020-01-14,-0.5,0,1.4,2호선,잠실(송파구청),180707,0
2020-01-15,-0.6,0,1.4,2호선,잠실(송파구청),182609,0
2020-01-16,0.2,0,1.3,2호선,잠실(송파구청),183037,0
2020-01-17,1.2,0,1.2,2호선,잠실(송파구청),191872,1
2020-01-18,2.2,0,1.2,2호선,잠실(송파구청),171043,1
2020-01-19,3.2,0.5,1.8,2호선,잠실(송파구청),119184,0
2020-01-20,2.7,0,2.2,2호선,잠실(송파구청),177631,0
2020-01-21,1.3,0,1.3,2호선,잠실(송파구청),179024,0
2020-01-22,3.9,0,1.1,2호선,잠실(송파구청),179812,0
2020-01-23,6.2,0,1.3,2호선,잠실(송파구청),170267,0
2020-01-24,5.1,0,1.1,2호선,잠실(송파구청),81368,1
2020-01-25,6.1,0,0.9,2호선,잠실(송파구청),71819,1
2020-01-26,7,0,1.5,2호선,잠실(송파구청),99665,0
2020-01-27,7.1,0,2.4,2호선,잠실(송파구청),102836,1
2020-01-28,8.3,0,1.7,2호선,잠실(송파구청),149504,0
2020-01-29,7.2,0,1.3,2호선,잠실(송파구청),155613,0
2020-01-30,6.6,0,1.3,2호선,잠실(송파구청),158908,0
2020-01-31,5.1,0,1.3,2호선,잠실(송파구청),159155,1
2020-02-01,4.2,0,1.4,2호선,잠실(송파구청),113100,1
2020-02-02,3.6,0,1.3,2호선,잠실(송파구청),80734,0
2020-02-03,0.9,0,2.5,2호선,잠실(송파구청),142767,0
2020-02-04,0.3,0,2,2호선,잠실(송파구청),145669,0
2020-02-05,-6.6,0,2.8,2호선,잠실(송파구청),144742,0
2020-02-06,-4.3,0,1.6,2호선,잠실(송파구청),140614,0
2020-02-07,0,0,1.4,2호선,잠실(송파구청),145388,1
2020-02-08,1.1,0,2.7,2호선,잠실(송파구청),104440,1
2020-02-09,1.1,0,1.4,2호선,잠실(송파구청),77650,0
2020-02-10,5.4,0,1.2,2호선,잠실(송파구청),137478,0
2020-02-11,7.8,0,0.8,2호선,잠실(송파구청),151135,0
2020-02-12,7.9,6.5,0.8,2호선,잠실(송파구청),143685,0
2020-02-13,7.7,0,1,2호선,잠실(송파구청),156037,0
2020-02-14,9.4,0,0.8,2호선,잠실(송파구청),167187,1
2020-02-15,10.6,1.5,1.1,2호선,잠실(송파구청),131179,1
2020-02-16,-0.1,9.5,2.2,2호선,잠실(송파구청),91717,0
2020-02-17,-4.8,0.5,3,2호선,잠실(송파구청),148321,0
2020-02-18,-2.1,0,2,2호선,잠실(송파구청),153685,0
2020-02-19,2.3,0,1,2호선,잠실(송파구청),157672,0
2020-02-20,5.8,0,1.1,2호선,잠실(송파구청),154403,0
2020-02-21,7.7,2.5,1.3,2호선,잠실(송파구청),148378,1
2020-02-22,5.4,2.5,2.7,2호선,잠실(송파구청),98884,1
2020-02-23,4.3,0,1.6,2호선,잠실(송파구청),67981,0
2020-02-24,8,0,1.2,2호선,잠실(송파구청),117588,0
2020-02-25,7.1,16.5,1.7,2호선,잠실(송파구청),108267,0
2020-02-26,7.7,0,1.7,2호선,잠실(송파구청),108702,0
2020-02-27,7.5,0,1.4,2호선,잠실(송파구청),104698,0
2020-02-28,5.3,2,1.1,2호선,잠실(송파구청),101347,1
2020-02-29,8.5,0,1.1,2호선,잠실(송파구청),64738,1
2020-03-01,6.9,0,1.2,2호선,잠실(송파구청),44603,0
2020-03-02,4.7,0,2.1,2호선,잠실(송파구청),94017,0
2020-03-03,6.2,0,1.2,2호선,잠실(송파구청),99202,0
2020-03-04,3.1,0,2.6,2호선,잠실(송파구청),100463,0
2020-03-05,2.7,0,1.9,2호선,잠실(송파구청),101913,0
2020-03-06,5,0,1.1,2호선,잠실(송파구청),105641,1
2020-03-07,8.2,0,0.7,2호선,잠실(송파구청),70389,1
2020-03-08,10.3,0,0.7,2호선,잠실(송파구청),52723,0
2020-03-09,12,0,0.7,2호선,잠실(송파구청),106031,0
2020-03-10,7.8,10.5,2.1,2호선,잠실(송파구청),100917,0
2020-03-11,4.6,0,2.6,2호선,잠실(송파구청),109373,0
2020-03-12,7.9,0,1.6,2호선,잠실(송파구청),107413,0
2020-03-13,6.2,0,2.3,2호선,잠실(송파구청),110244,1
2020-03-14,5,0,2,2호선,잠실(송파구청),77808,1
2020-03-15,5.1,0,3,2호선,잠실(송파구청),53474,0
2020-03-16,4.6,0,1.6,2호선,잠실(송파구청),103546,0
2020-03-17,7.5,0,1.6,2호선,잠실(송파구청),105560,0
2020-03-18,11.3,0,1.4,2호선,잠실(송파구청),111438,0
2020-03-19,10,0,3.3,2호선,잠실(송파구청),103523,0
2020-03-20,10.1,0,1.7,2호선,잠실(송파구청),115709,1
2020-03-21,13.6,0,1.4,2호선,잠실(송파구청),79034,1
2020-03-22,12,0,2.1,2호선,잠실(송파구청),58131,0
2020-03-23,12.1,0,1.2,2호선,잠실(송파구청),105704,0
2020-03-24,12.3,0,1.1,2호선,잠실(송파구청),108875,0
2020-03-25,13.6,0,1.2,2호선,잠실(송파구청),112698,0
2020-03-26,15.2,1,0.8,2호선,잠실(송파구청),106743,0
2020-03-27,13,5.5,2.1,2호선,잠실(송파구청),115295,1
2020-03-28,8.8,0,2.4,2호선,잠실(송파구청),78613,1
2020-03-29,10,0,1.2,2호선,잠실(송파구청),56121,0
2020-03-30,11.5,0,1.1,2호선,잠실(송파구청),106764,0
2020-03-31,12.9,0,1.2,2호선,잠실(송파구청),109244,0
2020-04-01,12.1,0,1.9,2호선,잠실(송파구청),108617,0
2020-04-02,10.4,0,1.3,2호선,잠실(송파구청),108850,0
2020-04-03,10.7,0,1.6,2호선,잠실(송파구청),115266,1
2020-04-04,9.9,0,2.6,2호선,잠실(송파구청),76618,1
2020-04-05,8.4,0,1.7,2호선,잠실(송파구청),53861,0
2020-04-06,10,0,1.6,2호선,잠실(송파구청),106909,0
2020-04-07,11.5,0,1.5,2호선,잠실(송파구청),109197,0
2020-04-08,10.4,0,2.8,2호선,잠실(송파구청),110528,0
2020-04-09,10,0,1.8,2호선,잠실(송파구청),110716,0
2020-04-10,11.4,0,1.4,2호선,잠실(송파구청),116697,1
2020-04-11,10.2,0,1.7,2호선,잠실(송파구청),78322,1
2020-04-12,10.5,0,2.3,2호선,잠실(송파구청),54938,0
2020-04-13,12.7,0,1.7,2호선,잠실(송파구청),110590,0
2020-04-14,13.7,0,1.6,2호선,잠실(송파구청),116518,0
2020-04-15,14.6,0,1.2,2호선,잠실(송파구청),66002,1
2020-04-16,17.2,0,1,2호선,잠실(송파구청),112353,0
2020-04-17,13.2,9.5,1.8,2호선,잠실(송파구청),114338,1
2020-04-18,14.6,0,1.5,2호선,잠실(송파구청),86636,1
2020-04-19,13.1,9,1.1,2호선,잠실(송파구청),55963,0
2020-04-20,11.1,0,2,2호선,잠실(송파구청),111580,0
2020-04-21,8.7,0,2.7,2호선,잠실(송파구청),118265,0
2020-04-22,6.9,0,3.4,2호선,잠실(송파구청),117723,0
2020-04-23,9,0,2.7,2호선,잠실(송파구청),119795,0
2020-04-24,11.2,0,2.1,2호선,잠실(송파구청),128176,1
2020-04-25,14.2,0,2.6,2호선,잠실(송파구청),94197,1
2020-04-26,13.7,0,1.9,2호선,잠실(송파구청),68197,0
2020-04-27,13.5,0,1.7,2호선,잠실(송파구청),118391,0
2020-04-28,14.9,0,1.8,2호선,잠실(송파구청),123695,0
2020-04-29,16,0,1.9,2호선,잠실(송파구청),129824,0
2020-04-30,18.1,0,1.8,2호선,잠실(송파구청),84891,1
2020-05-01,21.2,0,1.6,2호선,잠실(송파구청),90268,1
2020-05-02,21,0,1.6,2호선,잠실(송파구청),88738,1
2020-05-03,22.3,0,1.3,2호선,잠실(송파구청),70027,0
2020-05-04,21.2,0,1.6,2호선,잠실(송파구청),110577,0
2020-05-05,17,0,1.3,2호선,잠실(송파구청),78400,1
2020-05-06,20.4,0,1.2,2호선,잠실(송파구청),131178,0
2020-05-07,21.5,0,1.7,2호선,잠실(송파구청),133716,0
2020-05-08,20.5,1.5,1.8,2호선,잠실(송파구청),137135,1
2020-05-09,15.2,25.5,1.8,2호선,잠실(송파구청),93395,1
2020-05-10,15,0,1.4,2호선,잠실(송파구청),73129,0
2020-05-11,17.5,2,1.8,2호선,잠실(송파구청),124071,0
2020-05-12,15.5,1,2.1,2호선,잠실(송파구청),124730,0
2020-05-13,17.4,0,1.9,2호선,잠실(송파구청),127431,0
2020-05-14,20.2,0,1.3,2호선,잠실(송파구청),125415,0
2020-05-15,16.9,9.5,1.4,2호선,잠실(송파구청),125715,1
2020-05-16,17.5,0.5,1,2호선,잠실(송파구청),92999,1
2020-05-17,20.4,0,1.4,2호선,잠실(송파구청),69996,0
2020-05-18,20.2,28.5,2,2호선,잠실(송파구청),115398,0
2019-01-01,-4.7,0,3,2호선,홍대입구,132123,1
2019-01-02,-4.1,0,2.3,2호선,홍대입구,159168,0
2019-01-03,-3,0,1.6,2호선,홍대입구,162184,0
2019-01-04,-0.2,0,1.5,2호선,홍대입구,186827,1
2019-01-05,-2.8,0,3.2,2호선,홍대입구,198972,1
2019-01-06,-2.3,0,1.5,2호선,홍대입구,141065,0
2019-01-07,-1,0,1.6,2호선,홍대입구,150444,0
2019-01-08,-3.3,0,4.2,2호선,홍대입구,154978,0
2019-01-09,-4.1,0,1.8,2호선,홍대입구,151296,0
2019-01-10,-0.3,0,1.4,2호선,홍대입구,157911,0
2019-01-11,3.2,0,1.2,2호선,홍대입구,178568,1
2019-01-12,2.9,0,1.4,2호선,홍대입구,202188,1
2019-01-13,1.6,0,1.7,2호선,홍대입구,145713,0
2019-01-14,2.2,0,1.1,2호선,홍대입구,145755,0
2019-01-15,-1.8,0,4,2호선,홍대입구,151218,0
2019-01-16,-5.1,0,2.6,2호선,홍대입구,157816,0
2019-01-17,0.2,0,2.7,2호선,홍대입구,161670,0
2019-01-18,1.5,0,1.1,2호선,홍대입구,180145,1
2019-01-19,4.3,0,1.7,2호선,홍대입구,200074,1
2019-01-20,-1.4,0,4.7,2호선,홍대입구,147279,0
2019-01-21,-0.2,0,2.1,2호선,홍대입구,146738,0
2019-01-22,2.9,0,2,2호선,홍대입구,155576,0
2019-01-23,2.5,0,3,2호선,홍대입구,161868,0
2019-01-24,0.4,0,2,2호선,홍대입구,167574,0
2019-01-25,-1.1,0,3.6,2호선,홍대입구,191853,1
2019-01-26,-2.7,0,3.4,2호선,홍대입구,215695,1
2019-01-27,0.6,0,1.9,2호선,홍대입구,158181,0
2019-01-28,1.4,0,4.6,2호선,홍대입구,157253,0
2019-01-29,0.3,0,1.9,2호선,홍대입구,155757,0
2019-01-30,2.4,0,1.7,2호선,홍대입구,155955,0
2019-01-31,-2.3,0,3.9,2호선,홍대입구,153972,0
2019-02-01,-1.2,0,2.2,2호선,홍대입구,166328,1
2019-02-02,2.6,0,2.4,2호선,홍대입구,157731,1
2019-02-03,3.2,16.5,3.3,2호선,홍대입구,102393,0
2019-02-04,-0.4,0,2.7,2호선,홍대입구,88185,1
2019-02-05,4.3,0,1.7,2호선,홍대입구,74787,1
2019-02-06,6.1,0,1.8,2호선,홍대입구,126950,1
2019-02-07,-2.3,0,4.9,2호선,홍대입구,166832,0
2019-02-08,-6.2,0,3,2호선,홍대입구,186799,1
2019-02-09,-5.2,0,3.9,2호선,홍대입구,215763,1
2019-02-10,-4.6,0,2.3,2호선,홍대입구,158126,0
2019-02-11,-2.5,0,3.1,2호선,홍대입구,160246,0
2019-02-12,-0.3,0,2.4,2호선,홍대입구,165766,0
2019-02-13,-2.1,0,3.3,2호선,홍대입구,173814,0
2019-02-14,-0.4,0,1.8,2호선,홍대입구,176608,0
2019-02-15,-0.9,0.5,2.3,2호선,홍대입구,188254,1
2019-02-16,-2.5,0,3.7,2호선,홍대입구,219754,1
2019-02-17,-1.1,0,2.4,2호선,홍대입구,162482,0
2019-02-18,1.6,0,1.6,2호선,홍대입구,166013,0
2019-02-19,1.5,3,2,2호선,홍대입구,157891,0
2019-02-20,2,0,2.9,2호선,홍대입구,167330,0
2019-02-21,2.7,0,1.9,2호선,홍대입구,170486,0
2019-02-22,4.6,0,1.6,2호선,홍대입구,196932,1
2019-02-23,7.7,0,1.5,2호선,홍대입구,217877,1
2019-02-24,7.1,0,1.9,2호선,홍대입구,165440,0
2019-02-25,4.8,0,2.5,2호선,홍대입구,168073,0
2019-02-26,5.4,0,2,2호선,홍대입구,170810,0
2019-02-27,8.1,0,1.7,2호선,홍대입구,172625,0
2019-02-28,6.9,0,2,2호선,홍대입구,189147,0
2019-03-01,7.1,0,2.2,2호선,홍대입구,203273,1
2019-03-02,8.4,0,1.5,2호선,홍대입구,199101,1
2019-03-03,9.9,0,1.5,2호선,홍대입구,142391,0
2019-03-04,9.7,0,2,2호선,홍대입구,147654,0
2019-03-05,8.4,0,1.8,2호선,홍대입구,149871,0
2019-03-06,8.5,0,1.9,2호선,홍대입구,157519,0
2019-03-07,7.4,0,2.9,2호선,홍대입구,168435,0
2019-03-08,6.6,0,1.9,2호선,홍대입구,196599,1
2019-03-09,8,0,1.7,2호선,홍대입구,229141,1
2019-03-10,10.7,0,1.7,2호선,홍대입구,157772,0
2019-03-11,7.1,0,1.9,2호선,홍대입구,154020,0
2019-03-12,4.2,0,3.7,2호선,홍대입구,157745,0
2019-03-13,3.8,0,4.7,2호선,홍대입구,163573,0
2019-03-14,5.7,0,1.9,2호선,홍대입구,167692,0
2019-03-15,5.4,3,1.9,2호선,홍대입구,184658,1
2019-03-16,4.5,0,2.4,2호선,홍대입구,223084,1
2019-03-17,6.9,0,2.4,2호선,홍대입구,157626,0
2019-03-18,8,0,1.5,2호선,홍대입구,155902,0
2019-03-19,10.6,0,1.5,2호선,홍대입구,157614,0
2019-03-20,10.7,19.5,2.6,2호선,홍대입구,152483,0
2019-03-21,7.2,3.5,4.2,2호선,홍대입구,164995,0
2019-03-22,3.6,0,4.2,2호선,홍대입구,194088,1
2019-03-23,4.7,0,3.6,2호선,홍대입구,210799,1
2019-03-24,5,0,2.6,2호선,홍대입구,157642,0
2019-03-25,7.9,0,2.7,2호선,홍대입구,151682,0
2019-03-26,11.6,0,2.1,2호선,홍대입구,159644,0
2019-03-27,11.6,0,3.3,2호선,홍대입구,160854,0
2019-03-28,9.5,0,2.8,2호선,홍대입구,165132,0
2019-03-29,9.4,0,3,2호선,홍대입구,192859,1
2019-03-30,5.1,2,3.9,2호선,홍대입구,201490,1
2019-03-31,4.7,0,4.5,2호선,홍대입구,150970,0
2019-04-01,6,0,3.3,2호선,홍대입구,151737,0
2019-04-02,7.4,0,2.8,2호선,홍대입구,155645,0
2019-04-03,8.3,0,2.5,2호선,홍대입구,159705,0
2019-04-04,9.8,0,2.9,2호선,홍대입구,167109,0
2019-04-05,11.5,0,3.4,2호선,홍대입구,193119,1
2019-04-06,10,0.5,1.5,2호선,홍대입구,204497,1
2019-04-07,12.8,0,1.9,2호선,홍대입구,153358,0
2019-04-08,11.7,0,3.3,2호선,홍대입구,148902,0
2019-04-09,9.5,13.5,4.4,2호선,홍대입구,146244,0
2019-04-10,7.1,4,3,2호선,홍대입구,153483,0
2019-04-11,10.1,0,2.1,2호선,홍대입구,161964,0
2019-04-12,11.8,0,2.2,2호선,홍대입구,189141,1
2019-04-13,12.8,0,2,2호선,홍대입구,211936,1
2019-04-14,9.9,1.5,3,2호선,홍대입구,137723,0
2019-04-15,12.7,0,1.9,2호선,홍대입구,152356,0
2019-04-16,15.8,0,2.1,2호선,홍대입구,153397,0
2019-04-17,16.3,0,2.1,2호선,홍대입구,155363,0
2019-04-18,12.9,0,2.2,2호선,홍대입구,154073,0
2019-04-19,14.1,0,2.4,2호선,홍대입구,177106,1
2019-04-20,14.6,0.5,2.3,2호선,홍대입구,198497,1
2019-04-21,14.4,0.5,2,2호선,홍대입구,134556,0
2019-04-22,19.7,0,1.7,2호선,홍대입구,144793,0
2019-04-23,20.5,0,1.2,2호선,홍대입구,144985,0
2019-04-24,19.3,4,1.6,2호선,홍대입구,151015,0
2019-04-25,13.2,8.5,3.5,2호선,홍대입구,153017,0
2019-04-26,8.6,4.5,2.6,2호선,홍대입구,191480,1
2019-04-27,12.5,0,1.9,2호선,홍대입구,222013,1
2019-04-28,13.6,0,2.1,2호선,홍대입구,159887,0
2019-04-29,13.9,0,1.4,2호선,홍대입구,160118,0
2019-04-30,16.3,0,1.9,2호선,홍대입구,178430,0
2019-05-01,16.7,0,2.6,2호선,홍대입구,180988,1
2019-05-02,17.7,0,2.7,2호선,홍대입구,185972,0
2019-05-03,18.8,0,1.6,2호선,홍대입구,214648,1
2019-05-04,20.1,0,2,2호선,홍대입구,224673,1
2019-05-05,19.8,0,2.6,2호선,홍대입구,184437,0
2019-05-06,14.5,0,4.8,2호선,홍대입구,166167,1
2019-05-07,15.6,0,2.4,2호선,홍대입구,151216,0
2019-05-08,15.5,0,2.233333333,2호선,홍대입구,145449,0
2019-05-09,17.5,0,2.066666667,2호선,홍대입구,156651,0
2019-05-10,18.4,0,1.9,2호선,홍대입구,201119,1
2019-05-11,20.4,0,1.8,2호선,홍대입구,217045,1
2019-05-12,21.9,0,1.8,2호선,홍대입구,155930,0
2019-05-13,19,0,1.8,2호선,홍대입구,145788,0
2019-05-14,20.6,0,1.8,2호선,홍대입구,154112,0
2019-05-15,20.8,0,1.7,2호선,홍대입구,182937,0
2019-05-16,24,0,1.9,2호선,홍대입구,191750,0
2019-05-17,23.9,0,1.5,2호선,홍대입구,203234,1
2019-05-18,22.7,0,3.7,2호선,홍대입구,221199,1
2019-05-19,18.7,17,3.1,2호선,홍대입구,139785,0
2019-05-20,16.4,6.5,4,2호선,홍대입구,152536,0
2019-05-21,17.6,0,3.2,2호선,홍대입구,153676,0
2019-05-22,20.3,0,2.9,2호선,홍대입구,156421,0
2019-05-23,22.9,0,1.9,2호선,홍대입구,160388,0
2019-05-24,25.1,0,2.3,2호선,홍대입구,189621,1
2019-05-25,24,0,1.8,2호선,홍대입구,212565,1
2019-05-26,25.2,0,1.8,2호선,홍대입구,156513,0
2019-05-27,17.5,5,4.1,2호선,홍대입구,137221,0
2019-05-28,18.9,0,3,2호선,홍대입구,151823,0
2019-05-29,21.2,0,2.2,2호선,홍대입구,158724,0
2019-05-30,20.2,0,2.5,2호선,홍대입구,157122,0
2019-05-31,19.5,0,3.1,2호선,홍대입구,182582,1
2019-06-01,19,0,1.9,2호선,홍대입구,204245,1
2019-06-02,21.9,0,2.1,2호선,홍대입구,142549,0
2019-06-03,23.5,0,2.1,2호선,홍대입구,142306,0
2019-06-04,23.1,0,2.4,2호선,홍대입구,145128,0
2019-06-05,22.9,0,1.8,2호선,홍대입구,168605,0
2019-06-06,20.9,5.5,1.9,2호선,홍대입구,164016,1
2019-06-07,20.2,32.5,3.5,2호선,홍대입구,172519,1
2019-06-08,22.6,0,2,2호선,홍대입구,199804,1
2019-06-09,21.7,0,1.9,2호선,홍대입구,129672,0
2019-06-10,18.4,10.5,3.5,2호선,홍대입구,138403,0
2019-06-11,20.7,0,2.2,2호선,홍대입구,146753,0
2019-06-12,22.2,0,2.1,2호선,홍대입구,149852,0
2019-06-13,23.5,0,2.1,2호선,홍대입구,156557,0
2019-06-14,23,0,2.6,2호선,홍대입구,178616,1
2019-06-15,22.5,2,3.2,2호선,홍대입구,199573,1
2019-06-16,23,0,1.8,2호선,홍대입구,138826,0
2019-06-17,22,0,2.2,2호선,홍대입구,147476,0
2019-06-18,21,10,2.266666667,2호선,홍대입구,147334,0
2019-06-19,22,0,2.333333333,2호선,홍대입구,155720,0
2019-06-20,22.7,0,2.4,2호선,홍대입구,169426,0
2019-06-21,22.5,2.5,2.4,2호선,홍대입구,197831,1
2019-06-22,24.6,0,2.9,2호선,홍대입구,215323,1
2019-06-23,25.2,0,3,2호선,홍대입구,156315,0
2019-06-24,25.4,0,2.3,2호선,홍대입구,161666,0
2019-06-25,26.1,0,1.8,2호선,홍대입구,163162,0
2019-06-26,25.7,0,2.1,2호선,홍대입구,162925,0
2019-06-27,25.3,1,1.8,2호선,홍대입구,166165,0
2019-06-28,24.4,0,1.5,2호선,홍대입구,188692,1
2019-06-29,23.4,1,2.2,2호선,홍대입구,196107,1
2019-06-30,24,0,2.4,2호선,홍대입구,146676,0
2019-07-01,24.1,0,2.2,2호선,홍대입구,154658,0
2019-07-02,24.8,0,2.4,2호선,홍대입구,156858,0
2019-07-03,24,0,2,2호선,홍대입구,160643,0
2019-07-04,25.7,0,2.2,2호선,홍대입구,167863,0
2019-07-05,28.1,0,1.9,2호선,홍대입구,194680,1
2019-07-06,30.2,0,2.6,2호선,홍대입구,211156,1
2019-07-07,26.8,0,4.2,2호선,홍대입구,155220,0
2019-07-08,24.9,0,3.5,2호선,홍대입구,150498,0
2019-07-09,25.9,0,3.5,2호선,홍대입구,162672,0
2019-07-10,22.7,7,3.8,2호선,홍대입구,154791,0
2019-07-11,21.5,2.5,3,2호선,홍대입구,157364,0
2019-07-12,24.2,0,2.2,2호선,홍대입구,185625,1
2019-07-13,25.2,0,1.6,2호선,홍대입구,211150,1
2019-07-14,26.3,0,1.6,2호선,홍대입구,159872,0
2019-07-15,24.6,1.5,1.6,2호선,홍대입구,148718,0
2019-07-16,24.8,0,1.7,2호선,홍대입구,156837,0
2019-07-17,26.2,0,1.4,2호선,홍대입구,162474,0
2019-07-18,27.8,0,1.4,2호선,홍대입구,168813,0
2019-07-19,29.2,0,2.4,2호선,홍대입구,186542,1
2019-07-20,28.4,0,4.5,2호선,홍대입구,188261,1
2019-07-21,25.1,5.5,2.8,2호선,홍대입구,140793,0
2019-07-22,27.1,0,2.2,2호선,홍대입구,155658,0
2019-07-23,28.3,0,1.5,2호선,홍대입구,159450,0
2019-07-24,26.4,1,1.6,2호선,홍대입구,155599,0
2019-07-25,26.2,11,1.4,2호선,홍대입구,156228,0
2019-07-26,25.2,41,2.2,2호선,홍대입구,164213,1
2019-07-27,28.6,3,1.6,2호선,홍대입구,189393,1
2019-07-28,25.8,27,2.8,2호선,홍대입구,130378,0
2019-07-29,27.7,0.5,2.9,2호선,홍대입구,159960,0
2019-07-30,28.3,1.5,3.8,2호선,홍대입구,160139,0
2019-07-31,26,48,3,2호선,홍대입구,152049,0
2019-08-01,27.1,11.5,2.2,2호선,홍대입구,169816,0
2019-08-02,29.2,0,1.5,2호선,홍대입구,185846,1
2019-08-03,30.2,5,1.4,2호선,홍대입구,180188,1
2019-08-04,29.4,3,1.4,2호선,홍대입구,136399,0
2019-08-05,31.2,0,1.5,2호선,홍대입구,153378,0
2019-08-06,32.1,0,2.5,2호선,홍대입구,158949,0
2019-08-07,27.2,6.5,1.3,2호선,홍대입구,158180,0
2019-08-08,29,0,1.8,2호선,홍대입구,169358,0
2019-08-09,30.1,0,1.7,2호선,홍대입구,183973,1
2019-08-10,31.5,0,2.8,2호선,홍대입구,187664,1
2019-08-11,29.7,6.5,4.9,2호선,홍대입구,148714,0
2019-08-12,26.5,52.5,2.7,2호선,홍대입구,147443,0
2019-08-13,28.7,10.5,1.5,2호선,홍대입구,167059,0
2019-08-14,30.6,0,2.2,2호선,홍대입구,177174,0
2019-08-15,25.9,18.5,2,2호선,홍대입구,144901,1
2019-08-16,26.2,0,2.3,2호선,홍대입구,179502,1
2019-08-17,25.9,0,2.8,2호선,홍대입구,189118,1
2019-08-18,25.9,0,1.7,2호선,홍대입구,143548,0
2019-08-19,26.8,0,1.5,2호선,홍대입구,153055,0
2019-08-20,28.4,0,2.3,2호선,홍대입구,160867,0
2019-08-21,27.2,1,2.2,2호선,홍대입구,163908,0
2019-08-22,27.1,0,2.1,2호선,홍대입구,169478,0
2019-08-23,26.3,0,2.8,2호선,홍대입구,186336,1
2019-08-24,24.3,0,1.8,2호선,홍대입구,203458,1
2019-08-25,25.7,0,1.9,2호선,홍대입구,153926,0
2019-08-26,26.8,0,1.5,2호선,홍대입구,156439,0
2019-08-27,25.5,6.5,1.6,2호선,홍대입구,163315,0
